Unique_ID,Date_Taken,Time_Taken,Time_Spent,Q1_Role_Title?,Q2_switch_careers?,Q3_Yearly_Salary,Q4_Industry,Q5_Programming_Language,Q6_Salary_Satisfaction,Q7_Work/Life_Balance_Satisfaction,Q8_Coworkers_Satisfaction,Q9_Management_Satisfaction,Q10_Upward_Mobility_Satisfaction,Q11_Learning_Opportunities_Satisfaction,Q12_Difficulty_Level_Entry_to_Data,Q13_Most_Important_Aspect_New_Job,Q14_Gender,Q15_Age,Q16_Country_of_Recidency,Q17_Education_Level,Q18_Ethnicity
62a5ea667dc029e2d66f153d,6/12/2022,9:30,0:01:52,Data Analyst,Yes,125000,Government,Python,8.0,6.0,6.0,7.0,9.0,10.0,Easy,Better Salary,Female,35,US,Masters,Black or African American
62a5ebe05d257a28a310ac53,6/12/2022,9:36,0:02:16,Data Analyst,Yes,65000,Finance,Python,6.0,9.0,5.0,7.0,8.0,9.0,Difficult,Remote Work,Male,25,US,High School,Hispanic or Latino
62a5edb2575fa3a5ae8bdba5,6/12/2022,9:44,0:03:02,Data Architecture,No,85000,Food & Beverage,Python,3.0,6.0,6.0,6.0,6.0,6.0,Neither easy nor difficult,Better Salary,Male,27,US,Bachelors,White or Caucasian
62a5edba0a77c1a77f68f1b5,6/12/2022,9:44,0:01:20,Data Analyst,Yes,65000,Healthcare,R,1.0,5.0,3.0,3.0,6.0,5.0,Difficult,Remote Work,Female,27,US,Masters,Black or African American
62a5f332bc6861bf3179f631,6/12/2022,10:07,0:01:52,Student,No,40000,Consulting,Python,1.0,8.0,8.0,1.0,3.0,7.0,Very Easy,Better Salary,Female,23,IN,Masters,Asian or Asian American
62a5f872bae91e4b8b861e53,6/12/2022,10:30,0:02:10,Data Scientist,No,65000,Manufacturing,Python,9.0,10.0,10.0,10.0,10.0,10.0,Neither easy nor difficult,Good Culture,Male,18,US,Bachelors,White or Caucasian
62a609b8f8f75616458875b7,6/12/2022,11:43,0:01:42,Data Analyst,Yes,40000,Healthcare,Python,8.0,10.0,9.0,6.0,8.0,9.0,Easy,Remote Work,Female,28,CR,Masters,Hispanic or Latino
62a609c4bc6861bf317a10a3,6/12/2022,11:44,0:01:20,Manager,Yes,150000,Healthcare,Python,7.0,6.0,8.0,8.0,8.0,7.0,Easy,Remote Work,Male,28,US,Bachelors,White or Caucasian
62a61076f8f7561645887ded,6/12/2022,12:12,0:01:35,Student,No,40000,Unemployed,Python,0.0,0.0,0.0,0.0,0.0,0.0,Easy,Good Work/Life Balance,Female,26,US,Bachelors,American Indian or Alaska Native
62a615fd18134ddc75d1f1fa,6/12/2022,12:36,0:01:57,Student,No,40000,Education,Python,0.0,0.0,3.0,0.0,0.0,8.0,Difficult,Better Salary,Male,27,GH,Bachelors,Black or African American
62a617c30a77c1a77f6925fc,6/12/2022,12:43,0:02:48,Data Analyst,No,65000,Tech,Python,9.0,7.0,9.0,10.0,10.0,10.0,Neither easy nor difficult,Good Work/Life Balance,Female,22,IN,Masters,Asian or Asian American
62a618a9d8c00e9f541d3537,6/12/2022,12:47,0:01:56,Data Analyst,Yes,40000,Tech,R,0.0,8.0,7.0,6.0,3.0,9.0,Very Difficult,Better Salary,Male,27,US,High School,White or Caucasian
62a61eb02e54c9003e5697f7,6/12/2022,13:13,0:01:43,Data Engineer,Yes,40000,Food & Beverage,Python,5.0,7.0,6.0,8.0,7.0,7.0,Neither easy nor difficult,Good Work/Life Balance,Male,28,IN,Bachelors,Asian or Asian American
62a6246df3072dd892659218,6/12/2022,13:37,0:01:46,Data Analyst,Yes,40000,Tech,Python,3.0,2.0,4.0,3.0,3.0,3.0,Neither easy nor difficult,Better Salary,Male,25,NG,High School,Black or African American
62a62a7124a26260273b94fa,6/12/2022,14:03,0:01:52,Data Analyst,No,40000,Healthcare,Python,2.0,6.0,6.0,7.0,7.0,9.0,Difficult,Better Salary,Male,32,UK,Bachelors,Hispanic or Latino
62a631782e54c9003e56ac36,6/12/2022,14:33,0:10:34,Student,Yes,40000,Finance,SQL,7.0,9.0,10.0,10.0,3.0,4.0,Easy,Remote Work,Male,33,UY,Bachelors,White or Caucasian
62a633b4d8c00e9f541d54a4,6/12/2022,14:43,0:02:53,Data Analyst,No,65000,Government,Python,5.0,6.0,5.0,2.0,3.0,3.0,Easy,Remote Work,Male,23,CA,Masters,Black or African American
62a639e05d257a28a3110ef5,6/12/2022,15:09,0:01:49,Student,Yes,40000,Finance,R,4.0,5.0,4.0,4.0,5.0,6.0,Neither easy nor difficult,Remote Work,Female,40,NG,Bachelors,Black or African American
62a642690f8c8599d5b2ab37,6/12/2022,15:45,0:02:39,Data Analyst,Yes,65000,Consulting,Python,7.0,9.0,9.0,9.0,7.0,9.0,Easy,Better Salary,Female,28,UK,Bachelors,Asian or Asian American
62a64b4dd8c00e9f541d6d81,6/12/2022,16:23,0:03:50,Data Analyst,No,40000,Real Estate,R,3.0,7.0,8.0,6.0,6.0,9.0,Difficult,Remote Work,Male,26,NG,High School,Black or African American
62a64c6ecf2555431733a7a4,6/12/2022,16:28,0:03:59,Consultant,Yes,40000,Tech,Python,3.0,5.0,5.0,4.0,3.0,2.0,Difficult,Better Salary,Female,24,IN,Bachelors,Asian or Asian American
62a654165d257a28a3112ac9,6/12/2022,17:01,0:02:04,Software Engineer,Yes,105000,Finance,Python,7.0,5.0,5.0,8.0,8.0,8.0,Neither easy nor difficult,Remote Work,Female,40,US,Associates,Other (Please Specify):Bi-racial people should be able to check 2 options in 2022. 
62a65618d8c00e9f541d783a,6/12/2022,17:09,0:01:46,Data Analyst,Yes,85000,Consulting,Python,8.0,10.0,10.0,10.0,7.0,9.0,Neither easy nor difficult,Better Salary,Male,26,US,Bachelors,Black or African American
62a65db824a26260273bc9ff,6/12/2022,17:42,0:02:29,Data Scientist,Yes,65000,Consulting,Python,8.0,8.0,10.0,10.0,10.0,10.0,Easy,Good Culture,Female,44,UK,Bachelors,White or Caucasian
62a66558cf2555431733c0f9,6/12/2022,18:14,0:01:58,Developer,Yes,85000,Insurance,Python,7.0,9.0,8.0,8.0,6.0,6.0,Neither easy nor difficult,Better Salary,Male,36,US,Masters,White or Caucasian
62a6772c18134ddc75d25895,6/12/2022,19:30,0:01:37,Business Analyst,Yes,40000,Other,Python,1.0,5.0,10.0,10.0,8.0,10.0,Neither easy nor difficult,Better Salary,Male,30,CR,Bachelors,Hispanic or Latino
62a68f1e0a77c1a77f69a381,6/12/2022,21:13,0:04:36,Manager,Yes,40000,Construction,Python,3.0,3.0,3.0,2.0,2.0,2.0,Very Easy,Good Work/Life Balance,Male,48,ID,Masters,Other (Please Specify):Melayu
62a6a11a0a77c1a77f69b7cb,6/12/2022,22:29,0:03:16,Data Analyst,Yes,65000,Construction,Php,1.0,4.0,1.0,2.0,2.0,3.0,Easy,Better Salary,Female,30,CA,Masters,Asian or Asian American
62a6ac1524a26260273c1cd0,6/12/2022,23:16,0:04:53,Data Engineer,No,40000,Telecommunication,Python,3.0,8.0,8.0,5.0,3.0,5.0,Difficult,Better Salary,Male,28,IN,Bachelors,Other (Please Specify):Dravidian
62a6b0790a77c1a77f69cb15,6/12/2022,23:35,0:01:58,Data Engineer,No,40000,Tech,Python,5.0,8.0,7.0,7.0,3.0,2.0,Difficult,Better Salary,Male,25,IN,Bachelors,Other (Please Specify):Indian
62a6bc6a18134ddc75d2a726,6/13/2022,0:26,0:01:30,Data Engineer,No,125000,Tech,SQL,6.0,5.0,4.0,4.0,3.0,4.0,Easy,Better Salary,Male,24,US,Masters,American Indian or Alaska Native
62a6c3d9cec54911e9ce7669,6/13/2022,0:58,0:02:51,Data Analyst,Yes,65000,Non-Profit,Python,5.0,10.0,7.0,7.0,4.0,8.0,Easy,Better Salary,Male,31,US,Bachelors,Black or African American
62a6d037cec54911e9ce862a,6/13/2022,1:50,0:01:47,Data Engineer,No,40000,Real Estate,Python,3.0,3.0,8.0,9.0,5.0,3.0,Easy,Better Salary,Male,23,UK,Bachelors,Other (Please Specify):arab
62a6d2532e54c9003e575d9c,6/13/2022,1:59,0:03:06,Data Analyst,No,65000,Emergency Services,DAX,1.0,4.0,4.0,1.0,1.0,4.0,Easy,Good Culture,Female,48,UK,Masters,White or Caucasian
62a6dbcad8c00e9f541e1050,6/13/2022,2:40,0:01:00,Data Analyst,Yes,85000,Healthcare,Python,6.0,9.0,8.0,8.0,8.0,7.0,Neither easy nor difficult,Better Salary,Male,28,US,Bachelors,Black or African American
62a6e2815d257a28a311c8f9,6/13/2022,3:08,0:02:04,Data Analyst,Yes,65000,Retail,Python,5.0,7.0,7.0,7.0,7.0,7.0,Difficult,Better Salary,Male,32,UK,Masters,Hispanic or Latino
62a6ea03d8c00e9f541e3594,6/13/2022,3:40,0:04:45,Data Scientist,Yes,65000,Finance,Python,5.0,7.0,7.0,4.0,5.0,7.0,Neither easy nor difficult,Better Salary,Male,30,HK,Bachelors,Asian or Asian American
62a7029ff8f7561645899bae,6/13/2022,5:25,0:03:29,Data Analyst,Yes,40000,Insurance,Python,5.0,5.0,7.0,7.0,7.0,8.0,Neither easy nor difficult,Good Work/Life Balance,Male,32,TN,Masters,White or Caucasian
62a7047c24a26260273c9646,6/13/2022,5:33,0:01:50,Data Analyst,Yes,40000,Tech,Python,0.0,3.0,0.0,1.0,0.0,0.0,Easy,Good Culture,Female,30,Other,Masters,Other (Please Specify):Asian
62a70b55cec54911e9cedd98,6/13/2022,6:03,0:02:49,Data Analyst,Yes,40000,Manufacturing,Python,4.0,2.0,5.0,2.0,4.0,4.0,Neither easy nor difficult,Good Work/Life Balance,Female,35,Other,Masters,White or Caucasian
62a71930bae91e4b8b878b2b,6/13/2022,7:02,0:03:13,Student,Yes,40000,Tech,R,,,,,,10.0,Easy,Remote Work,Female,38,UK,Masters,Black or African American
62a73a37f8d5efcc22fcb724,6/13/2022,9:23,0:01:09,Manager,Yes,85000,Retail,Python,6.0,6.0,7.0,7.0,6.0,7.0,Easy,Good Culture,Female,30,US,Masters,Asian or Asian American
62a73aa824a26260273d0172,6/13/2022,9:24,0:01:26,Data Analyst,Yes,65000,Tech,Python,3.0,3.0,5.0,4.0,4.0,4.0,Neither easy nor difficult,Better Salary,Male,48,US,Bachelors,White or Caucasian
62a73c5b0a77c1a77f6aba65,6/13/2022,9:32,0:01:26,Data Analyst,Yes,85000,Finance,SAS,5.0,8.0,5.0,5.0,5.0,4.0,Easy,Remote Work,Male,32,CA,Masters,Asian or Asian American
62a749ebd8c00e9f541efa36,6/13/2022,10:30,0:01:12,Manager,Yes,65000,Telecommunication,Python,4.0,5.0,4.0,5.0,5.0,6.0,Difficult,Good Work/Life Balance,Male,27,IN,Bachelors,American Indian or Alaska Native
62a74e28b4da29969c681108,6/13/2022,10:48,0:01:34,Owner,No,65000,Tech,Python,7.0,9.0,5.0,6.0,6.0,7.0,Easy,Other (Please Specify):The work,Male,27,UK,Masters,White or Caucasian
62a758185d257a28a312bc94,6/13/2022,11:30,0:02:45,Student,No,40000,Finance,Python,8.0,7.0,6.0,7.0,8.0,10.0,Neither easy nor difficult,Remote Work,Male,24,KE,Bachelors,Other (Please Specify):African
62a75a5418134ddc75d3d2f1,6/13/2022,11:40,0:00:43,Data Scientist,Yes,225000,Finance,R,9.0,9.0,9.0,9.0,8.0,8.0,Difficult,Better Salary,Male,42,US,PhD,Asian or Asian American
62a75ed0f8f75616458a5d1a,6/13/2022,11:59,0:02:58,Business Analyst,No,65000,Tech,Python,8.0,6.0,6.0,8.0,7.0,8.0,Neither easy nor difficult,Better Salary,Male,24,US,Bachelors,Hispanic or Latino
62a75f1b575fa3a5ae8e0010,6/13/2022,12:00,0:01:08,Database Developer,Yes,40000,Tech,Python,5.0,9.0,7.0,7.0,6.0,9.0,Easy,Better Salary,Male,23,IN,Bachelors,Asian or Asian American
62a764ffd8c00e9f541f3cc3,6/13/2022,12:25,0:01:21,Data Analyst,No,40000,Tech,Python,7.0,9.0,8.0,8.0,4.0,2.0,Neither easy nor difficult,Better Salary,Male,26,IN,Bachelors,Asian or Asian American
62a76c962e54c9003e588661,6/13/2022,12:57,0:02:01,Data Analyst,No,65000,Real estate,SQL,5.0,6.0,6.0,2.0,2.0,3.0,Neither easy nor difficult,Better Salary,Male,32,DE,Bachelors,Black or African American
62a772da575fa3a5ae8e2a4a,6/13/2022,13:24,0:02:52,Data Engineer,No,40000,Telecommunication,Python,4.0,3.0,2.0,0.0,0.0,0.0,Neither easy nor difficult,Good Work/Life Balance,Male,35,AR,Bachelors,White or Caucasian
62a7738a2e54c9003e589598,6/13/2022,13:27,0:01:18,Data Analyst,Yes,125000,Healthcare,Python,4.0,3.0,4.0,2.0,2.0,2.0,Easy,Good Work/Life Balance,Male,41,US,High School,White or Caucasian
62a77967f8d5efcc22fd4c81,6/13/2022,13:52,0:00:59,Analyst,No,65000,Education,Python,4.0,9.0,8.0,8.0,6.0,7.0,Neither easy nor difficult,Better Salary,Male,25,US,Masters,White or Caucasian
62a77a37f8d5efcc22fd4e47,6/13/2022,13:56,0:01:04,Data Analyst,Yes,40000,Construction,Python,0.0,0.0,0.0,0.0,0.0,0.0,Very Difficult,Better Salary,Female,28,US,Masters,Asian or Asian American
62a77cb7b4da29969c68743a,6/13/2022,14:06,0:00:50,Data Analyst,Yes,65000,Agriculture,Python,3.0,6.0,5.0,5.0,5.0,6.0,Neither easy nor difficult,Better Salary,Male,29,US,Bachelors,White or Caucasian
62a78743f8f75616458ab6bb,6/13/2022,14:51,0:01:30,Student,No,40000,Telecommunication,Python,8.0,10.0,6.0,7.0,8.0,8.0,Neither easy nor difficult,Better Salary,Male,19,US,High School,White or Caucasian
62a789015d257a28a3132977,6/13/2022,14:59,0:01:25,Data Analyst,Yes,65000,Insurance,Python,5.0,6.0,9.0,6.0,7.0,10.0,Neither easy nor difficult,Better Salary,Male,27,IN,Bachelors,Asian or Asian American
62a78f3bf408bae018f2ef51,6/13/2022,15:25,0:01:33,Student,Yes,40000,Finance,Python,8.0,9.0,9.0,7.0,8.0,8.0,Neither easy nor difficult,Better Salary,Male,25,Other,Bachelors,White or Caucasian
62a7988bbae91e4b8b88b8ee,6/13/2022,16:05,0:01:46,Data Analyst,Yes,65000,Non-Profit,Python,6.0,10.0,10.0,10.0,10.0,8.0,Difficult,Better Salary,Female,26,CA,Masters,Asian or Asian American
62a79c9c2e54c9003e58f0d5,6/13/2022,16:22,0:02:42,Data Analyst,Yes,40000,Healthcare,Python,3.0,4.0,5.0,5.0,4.0,5.0,Difficult,Good Work/Life Balance,Male,25,Other,Bachelors,White or Caucasian
62a7b0ae0f8c8599d5b51cd0,6/13/2022,17:48,0:00:50,Data Analyst,Yes,40000,Manufacturing,Python,6.0,6.0,9.0,9.0,10.0,10.0,Neither easy nor difficult,Remote Work,Male,25,PT,Bachelors,White or Caucasian
62a7b283f8d5efcc22fdc189,6/13/2022,17:56,0:01:57,Data Analyst,Yes,40000,Healthcare,R,2.0,3.0,4.0,3.0,3.0,5.0,Neither easy nor difficult,Good Work/Life Balance,Male,26,LR,Bachelors,Black or African American
62a7b296f8d5efcc22fdc1ef,6/13/2022,17:56,0:01:07,Data Analyst,Yes,150000,Education,Python,8.0,8.0,7.0,6.0,7.0,9.0,Neither easy nor difficult,Good Culture,Male,35,US,Bachelors,White or Caucasian
62a7bd0e5d257a28a313855c,6/13/2022,18:41,0:01:23,Data Analyst,Yes,105000,Retail,Python,6.0,7.0,7.0,6.0,7.0,6.0,Difficult,Remote Work,Male,29,US,Masters,Black or African American
62a7be5e5d257a28a313876a,6/13/2022,18:46,0:01:45,Data Analyst,Yes,105000,Tech,Python,7.0,6.0,5.0,4.0,3.0,6.0,Neither easy nor difficult,Better Salary,Female,41,US,Associates,Hispanic or Latino
62a7ce44575fa3a5ae8ece5f,6/13/2022,19:54,0:01:15,Student,No,40000,Education,Python,0.0,6.0,4.0,5.0,2.0,4.0,Very Difficult,Remote Work,Female,22,US,Bachelors,Hispanic or Latino
62a7e1380f8c8599d5b55fcf,6/13/2022,21:15,0:02:30,Data Analyst,Yes,85000,Healthcare,None,2.0,6.0,6.0,4.0,3.0,3.0,Difficult,Better Salary,Male,35,US,Bachelors,Hispanic or Latino
62a7e2d024a26260273e4448,6/13/2022,21:22,0:02:04,Data Analyst,Yes,85000,Finance,Python,4.0,3.0,4.0,4.0,4.0,6.0,Very Difficult,Better Salary,Male,30,Other,Bachelors,Asian or Asian American
62a7ed9c0f8c8599d5b57132,6/13/2022,22:08,0:01:13,Data Engineer,No,225000,Real Estate,Python,4.0,6.0,3.0,2.0,3.0,3.0,Neither easy nor difficult,Good Culture,Male,37,CA,Bachelors,Asian or Asian American
62a7f09a0f8c8599d5b57526,6/13/2022,22:21,0:03:15,Data Analyst,Yes,85000,Aviation,Python,6.0,7.0,7.0,5.0,5.0,9.0,Difficult,Better Salary,Female,28,US,Masters,Black or African American
62a7fb02f8d5efcc22fe2486,6/13/2022,23:05,0:00:58,Data Analyst,No,105000,Real Estate,Python,7.0,5.0,6.0,6.0,4.0,6.0,Neither easy nor difficult,Good Culture,Male,23,US,High School,White or Caucasian
62a816907dc029e2d6725a33,6/14/2022,1:03,0:01:54,Student,No,40000,Finance,Python,3.0,4.0,8.0,5.0,5.0,3.0,Neither easy nor difficult,Better Salary,Male,26,US,High School,Asian or Asian American
62a84764bc6861bf317d7b86,6/14/2022,4:31,0:01:22,Data Analyst,No,85000,Logistics,Python,2.0,4.0,4.0,3.0,4.0,4.0,Neither easy nor difficult,Good Work/Life Balance,Male,25,AU,Bachelors,Native Hawaiian or other Pacific Islander
62a84f9af408bae018f41e34,6/14/2022,5:06,0:01:27,Data Analyst,No,40000,Tech,Python,0.0,1.0,2.0,1.0,1.0,1.0,Neither easy nor difficult,Remote Work,Male,23,IN,Bachelors,Asian or Asian American
62a85803f8d5efcc22fea92f,6/14/2022,5:42,0:02:53,Student,Yes,40000,Unemployed,None,0.0,1.0,0.0,0.0,0.0,0.0,Neither easy nor difficult,Good Culture,Male,53,NG,Bachelors,Black or African American
62a8592f7dc029e2d672c0a8,6/14/2022,5:47,0:01:37,Data Engineer,Yes,40000,Tech,Python,4.0,6.0,6.0,3.0,7.0,9.0,Neither easy nor difficult,Better Salary,Female,33,RO,Bachelors,White or Caucasian
62a8643bcec54911e9d14297,6/14/2022,6:34,0:04:29,Student,Yes,40000,Finance,R,3.0,5.0,5.0,4.0,5.0,6.0,Difficult,Better Salary,Male,39,Other,High School,Black or African American
62a8665c5d257a28a31474f7,6/14/2022,6:43,0:01:05,Data Analyst,Yes,40000,Healthcare,Excel,6.0,7.0,5.0,7.0,7.0,9.0,Difficult,Better Salary,Female,22,UK,Bachelors,White or Caucasian
62a868c5cf2555431737094b,6/14/2022,6:53,0:01:34,Data Analyst,No,65000,Finance,Python,4.0,7.0,7.0,7.0,5.0,5.0,Easy,Better Salary,Male,24,DE,Bachelors,White or Caucasian
62a88e9ff8d5efcc22ff1eb6,6/14/2022,9:35,0:01:36,Data Architect,No,105000,Utilities,Python,5.0,1.0,3.0,1.0,4.0,5.0,Difficult,Good Work/Life Balance,Male,31,CA,High School,White or Caucasian
62a89e365d257a28a314fd36,6/14/2022,10:41,0:00:53,Data Analyst,Yes,40000,Retail,Python,0.0,0.0,0.0,0.0,0.0,0.0,Very Difficult,Better Salary,Male,25,Other,Bachelors,Asian or Asian American
62a8b6ffbae91e4b8b8aa5c2,6/14/2022,12:27,0:02:07,Student,No,40000,Tech,R,4.0,7.0,7.0,6.0,6.0,6.0,Neither easy nor difficult,Better Salary,Male,25,IN,Bachelors,Asian or Asian American
62a8bf9e575fa3a5ae907617,6/14/2022,13:04,0:02:07,Data Analyst,No,40000,Tech,Python,3.0,4.0,4.0,4.0,2.0,0.0,Neither easy nor difficult,Good Work/Life Balance,Male,23,IN,Bachelors,Asian or Asian American
62a8cd29bc6861bf317ea9a2,6/14/2022,14:02,0:01:56,Analyst,Yes,65000,Marketing,SQL,6.0,7.0,7.0,7.0,7.0,6.0,Neither easy nor difficult,Other (Please Specify):Remote too,Male,23,IN,Bachelors,Asian or Asian American
62a8f477f408bae018f5869d,6/14/2022,16:49,0:01:35,Data Analyst,No,105000,Healthcare,Python,8.0,9.0,8.0,8.0,8.0,9.0,Difficult,Better Salary,Male,40,US,High School,White or Caucasian
62a8fcf5cf25554317384604,6/14/2022,17:26,0:02:02,Data Analyst,No,65000,Non-Profit,C/C++,5.0,6.0,6.0,2.0,0.0,4.0,Neither easy nor difficult,Better Salary,Male,29,US,Bachelors,Hispanic or Latino
62a8fe9abc6861bf317f0c01,6/14/2022,17:33,0:03:16,Data Analyst,Yes,40000,Tech,Python,1.0,7.0,5.0,5.0,4.0,4.0,Difficult,Better Salary,Male,28,IN,Bachelors,Other (Please Specify):South Indian 
62a9024d18134ddc75d6e76d,6/14/2022,17:49,0:01:44,Data Analyst,Yes,40000,Healthcare,R,3.0,6.0,6.0,4.0,6.0,3.0,Very Easy,Better Salary,Female,28,UK,Masters,Black or African American
62a95253bae91e4b8b8b91d9,6/14/2022,23:30,0:01:02,Student,Yes,40000,Telecommunication,Python,0.0,3.0,3.0,4.0,5.0,5.0,Difficult,Good Work/Life Balance,Female,26,IN,Masters,Asian or Asian American
62a960567dc029e2d6749dd8,6/15/2022,0:30,0:02:43,Data Engineer,No,65000,Construction,Python,6.0,8.0,8.0,5.0,5.0,5.0,Neither easy nor difficult,Better Salary,Male,30,NL,Masters,White or Caucasian
62a9612bf8d5efcc22007c09,6/15/2022,0:33,0:01:26,Data Analyst,Yes,85000,Education,SQL,5.0,9.0,7.0,9.0,8.0,9.0,Neither easy nor difficult,Better Salary,Male,27,AU,Bachelors,Asian or Asian American
62a962380f8c8599d5b7e3fb,6/15/2022,0:38,0:01:24,Data Analyst,Yes,40000,Retail,None,2.0,0.0,5.0,3.0,0.0,3.0,Very Difficult,Remote Work,Male,28,NG,Bachelors,Black or African American
62a993537dc029e2d674e9b5,6/15/2022,4:07,0:02:08,Data Analyst,No,85000,Education,Python,3.0,3.0,5.0,3.0,3.0,4.0,Neither easy nor difficult,Good Work/Life Balance,Female,38,NG,Masters,Black or African American
62a9bb81bc6861bf3180079c,6/15/2022,6:59,0:01:56,Data Analyst,No,40000,Finance,Python,2.0,6.0,5.0,5.0,6.0,6.0,Easy,Good Culture,Male,22,MX,Bachelors,White or Caucasian
62a9c880f408bae018f6aa1b,6/15/2022,7:54,0:01:32,Data Analyst,Yes,105000,Utilities,Python,7.0,8.0,9.0,9.0,9.0,9.0,Difficult,Better Salary,Male,34,US,Bachelors,Hispanic or Latino
62a9e206f3072dd8926bce70,6/15/2022,9:43,0:02:07,Data Analyst,No,40000,Tech,Python,3.0,8.0,8.0,5.0,7.0,9.0,Easy,Better Salary,Male,26,ID,Bachelors,Asian or Asian American
62a9f0172e54c9003e5cdc25,6/15/2022,10:43,0:01:06,Data Analyst,Yes,85000,Tech,Python,5.0,9.0,7.0,7.0,8.0,9.0,Neither easy nor difficult,Better Salary,Female,26,CA,Bachelors,Asian or Asian American
62a9f8a4cf2555431739d694,6/15/2022,11:20,0:01:23,Data Engineer,No,85000,Education,Python,10.0,10.0,10.0,9.0,9.0,10.0,Difficult,Remote Work,Male,25,GR,Bachelors,Other (Please Specify):Greek
62aa121dcec54911e9d446cc,6/15/2022,13:08,0:03:23,Data Scientist,Yes,150000,Tech,Python,5.0,3.0,7.0,4.0,5.0,3.0,Easy,Other (Please Specify):Collaboration ,Male,34,US,Bachelors,Black or African American
62aa1734f3072dd8926c4168,6/15/2022,13:30,0:03:51,Developer,Yes,65000,Finance,DAX,7.0,10.0,10.0,10.0,4.0,5.0,Neither easy nor difficult,Good Work/Life Balance,Female,32,PL,Bachelors,Hispanic or Latino
62aa21e218134ddc75d8be11,6/15/2022,14:16,0:01:15,Student,No,40000,Construction,R,2.0,2.0,2.0,2.0,2.0,2.0,Difficult,Better Salary,Male,24,US,Associates,Black or African American
62aa29852e54c9003e5d50b5,6/15/2022,14:48,0:06:20,Data Engineer,Yes,40000,Tech,Python,7.0,3.0,3.0,2.0,5.0,9.0,Difficult,Better Salary,Male,26,AR,Bachelors,Hispanic or Latino
62aa2f44bc6861bf3180fd06,6/15/2022,15:13,0:02:00,Data Analyst,Yes,65000,Telecommunication,SQL,4.0,7.0,5.0,6.0,4.0,6.0,Difficult,Better Salary,Female,32,Other,Masters,Black or African American
62aa3454bae91e4b8b8d3249,6/15/2022,15:34,0:02:24,Data Scientist,No,65000,Tech,R,5.0,1.0,7.0,1.0,1.0,2.0,Neither easy nor difficult,Good Work/Life Balance,Male,40,PT,Masters,White or Caucasian
62aa34e8f3072dd8926c7d56,6/15/2022,15:37,0:01:49,Data Analyst,No,40000,Marketing,Python,0.0,7.0,1.0,6.0,0.0,0.0,Easy,Better Salary,Male,27,US,Bachelors,Black or African American
62aa356ff8d5efcc22020832,6/15/2022,15:39,0:01:03,Data Analyst,Yes,85000,Tech,R,4.0,3.0,6.0,7.0,4.0,7.0,Easy,Better Salary,Male,28,US,Masters,Black or African American
62aa3e6824a26260274264da,6/15/2022,16:17,0:02:13,Data Analyst,Yes,40000,Consulting,Python,1.0,9.0,5.0,5.0,1.0,1.0,Difficult,Better Salary,Male,30,NG,Bachelors,Other (Please Specify):Nigeria
62aa4790f8d5efcc2202266e,6/15/2022,16:56,0:01:10,Data Analyst,Yes,40000,Student,Python,0.0,6.0,5.0,5.0,5.0,6.0,Difficult,Remote Work,Male,37,US,Bachelors,White or Caucasian
62aa5761bc6861bf318141fc,6/15/2022,18:04,0:02:35,Support,No,65000,Tech,JavaScript,7.0,7.0,5.0,5.0,0.0,0.0,Difficult,Good Culture,Male,32,AU,Bachelors,Asian or Asian American
62aa5c11f408bae018f7dec0,6/15/2022,18:24,0:02:20,Data Analyst,Yes,65000,Tech,Python,9.0,7.0,10.0,10.0,5.0,8.0,Neither easy nor difficult,Better Salary,Male,24,SA,Bachelors,Other (Please Specify):Arab
62aa956ef8d5efcc22028e3d,6/15/2022,22:29,0:02:50,Data Analyst,Yes,40000,Tech,Python,6.0,7.0,7.0,7.0,5.0,6.0,Neither easy nor difficult,Better Salary,Male,39,AR,Associates,White or Caucasian
62aa95970a77c1a77f709268,6/15/2022,22:29,0:06:15,Data Analyst,Yes,150000,Finance,Python,6.0,8.0,7.0,4.0,4.0,2.0,Easy,Other (Please Specify):Better Tech Stack,Male,34,AU,Bachelors,Asian or Asian American
62aa98bfcf255543173adbdc,6/15/2022,22:43,0:01:38,Data Analyst,No,65000,Government,Python,5.0,6.0,10.0,7.0,3.0,3.0,Neither easy nor difficult,Remote Work,Male,27,US,Bachelors,Black or African American
62aaa387f8d5efcc22029fcb,6/15/2022,23:29,0:01:17,Data Analyst,Yes,85000,Healthcare,SQL,7.0,7.0,4.0,7.0,7.0,7.0,Difficult,Better Salary,Male,54,US,High School,White or Caucasian
62aaa86bbae91e4b8b8dc832,6/15/2022,23:50,0:01:50,Student,No,40000,Tech,Python,0.0,,,,,,Difficult,Remote Work,Female,20,IN,Bachelors,Asian or Asian American
62aacd922e54c9003e5e33c2,6/16/2022,2:28,0:01:22,Student,Yes,40000,Finance,SQL,3.0,3.0,3.0,3.0,3.0,3.0,Neither easy nor difficult,Good Work/Life Balance,Male,25,IN,Masters,Asian or Asian American
62aaeecd0f8c8599d5ba6923,6/16/2022,4:50,0:01:42,Student,No,40000,Tech,Python,7.0,7.0,2.0,2.0,7.0,9.0,Easy,Good Work/Life Balance,Male,33,IN,Bachelors,Asian or Asian American
62aaf8397dc029e2d6773cde,6/16/2022,5:30,0:01:17,Data Analyst,Yes,65000,Tech,Python,4.0,8.0,8.0,8.0,10.0,10.0,Very Easy,Remote Work,Male,30,UK,Masters,White or Caucasian
